time,gFx,gFy,gFz,gFTotal,walker
0.6203968524932861,0.045,-0.357,-0.719,0.804,daniel
0.630748987197876,0.068,-0.378,-0.694,0.793,daniel
0.6408720016479492,0.094,-0.384,-0.713,0.815,daniel
0.6511251926422119,0.111,-0.365,-0.754,0.845,daniel
0.6612489223480225,0.139,-0.346,-0.81,0.892,daniel
0.6714179515838623,0.152,-0.325,-0.827,0.901,daniel
0.681555986404419,0.1,-0.316,-0.832,0.896,daniel
0.7105419635772705,-0.23,-0.257,-0.89,0.954,daniel
0.7112619876861572,-0.23,-0.257,-0.89,0.954,daniel
0.7132880687713623,-0.23,-0.257,-0.89,0.954,daniel
0.7208449840545654,-0.345,-0.121,-1.041,1.103,daniel
0.7310421466827393,-0.367,-0.229,-0.858,0.961,daniel
0.7414729595184326,-0.306,-0.276,-0.907,0.996,daniel
0.7516100406646729,-0.259,-0.259,-0.899,0.971,daniel
0.7619011402130127,-0.281,-0.244,-0.886,0.961,daniel
0.7712008953094482,-0.316,-0.229,-0.888,0.97,daniel
0.7820231914520264,-0.29,-0.238,-0.896,0.971,daniel
0.8158400058746338,-0.216,-0.275,-0.902,0.967,daniel
0.8161671161651611,-0.216,-0.275,-0.902,0.967,daniel
0.816474199295044,-0.216,-0.275,-0.902,0.967,daniel
0.8213589191436768,-0.208,-0.231,-0.938,0.988,daniel
0.8317701816558838,-0.189,-0.204,-0.973,1.012,daniel
0.8413631916046143,-0.205,-0.213,-1.002,1.045,daniel
0.8517611026763916,-0.227,-0.201,-0.992,1.037,daniel
0.8616750240325928,-0.211,-0.173,-0.971,1.009,daniel
0.8715651035308838,-0.208,-0.175,-0.973,1.01,daniel
0.8822979927062988,-0.214,-0.202,-0.977,1.02,daniel
0.8976728916168213,-0.152,-0.159,-0.961,0.986,daniel
0.9145119190216064,-0.093,-0.118,-0.942,0.954,daniel
0.9148130416870116,-0.093,-0.118,-0.942,0.954,daniel
0.9213080406188964,-0.09,-0.18,-0.96,0.981,daniel
0.9316489696502686,-0.078,-0.196,-0.936,0.959,daniel
0.9423999786376952,-0.066,-0.196,-0.91,0.933,daniel
0.95215106010437,-0.055,-0.211,-0.911,0.937,daniel
0.96234393119812,-0.059,-0.219,-0.905,0.933,daniel
0.9716999530792236,-0.073,-0.219,-0.893,0.922,daniel
0.9825761318206788,-0.081,-0.204,-0.886,0.913,daniel
0.997756004333496,-0.091,-0.194,-0.875,0.901,daniel
1.0157790184020996,-0.079,-0.212,-0.86,0.889,daniel
1.0161380767822266,-0.079,-0.212,-0.86,0.889,daniel
1.0216760635375977,-0.145,-0.249,-0.901,0.946,daniel
1.032027006149292,-0.225,-0.253,-0.88,0.943,daniel
1.042392015457153,-0.282,-0.244,-0.859,0.936,daniel
1.052306890487671,-0.314,-0.251,-0.872,0.96,daniel
1.0623719692230225,-0.303,-0.26,-0.895,0.98,daniel
1.0723121166229248,-0.281,-0.25,-0.929,1.002,daniel
1.083209991455078,-0.271,-0.224,-0.975,1.036,daniel
1.1152851581573486,-0.232,-0.186,-1.031,1.073,daniel
1.115652084350586,-0.232,-0.186,-1.031,1.073,daniel
1.1159770488739014,-0.232,-0.186,-1.031,1.073,daniel
1.1221020221710205,-0.252,-0.178,-1.01,1.056,daniel
1.1328918933868408,-0.273,-0.179,-0.974,1.027,daniel
1.1427860260009766,-0.303,-0.167,-0.926,0.989,daniel
1.1526010036468506,-0.345,-0.148,-0.873,0.95,daniel
1.1630618572235107,-0.394,-0.121,-0.806,0.905,daniel
1.1733880043029783,-0.464,-0.076,-0.733,0.871,daniel
1.1832869052886963,-0.484,-0.011,-0.682,0.836,daniel
1.2146999835968018,-0.534,0.15,-0.529,0.766,daniel
1.2150790691375732,-0.534,0.15,-0.529,0.766,daniel
1.215407133102417,-0.534,0.15,-0.529,0.766,daniel
1.2222678661346436,-0.563,0.244,-0.459,0.766,daniel
1.233064889907837,-0.543,0.319,-0.38,0.736,daniel
1.2430222034454346,-0.515,0.376,-0.284,0.698,daniel
1.25313401222229,-0.497,0.44,-0.182,0.688,daniel
1.2629539966583252,-0.49,0.541,-0.107,0.738,daniel
1.273514986038208,-0.485,0.62,-0.063,0.79,daniel
1.2839910984039309,-0.487,0.676,-0.042,0.834,daniel
1.298119068145752,-0.515,0.754,-0.03,0.914,daniel
1.3163459300994873,-0.672,0.861,-0.13,1.1,daniel
1.3166511058807373,-0.672,0.861,-0.13,1.1,daniel
1.322538137435913,-0.81,0.901,-0.224,1.232,daniel
1.332866907119751,-0.883,0.889,-0.343,1.299,daniel
1.3433191776275637,-0.963,0.898,-0.447,1.391,daniel
1.3532021045684814,-1.142,0.929,-0.598,1.589,daniel
1.3633201122283936,-1.241,0.895,-0.691,1.679,daniel
1.3734519481658936,-1.291,0.875,-0.699,1.709,daniel
1.3840858936309814,-1.35,0.923,-0.678,1.77,daniel
1.4132721424102783,-1.579,0.896,-0.554,1.898,daniel
1.413971185684204,-1.579,0.896,-0.554,1.898,daniel
1.416112184524536,-1.579,0.896,-0.554,1.898,daniel
1.423271894454956,-1.784,0.816,-0.537,2.034,daniel
1.433410882949829,-1.952,0.699,-0.489,2.13,daniel
1.444077968597412,-2.048,0.566,-0.406,2.163,daniel
1.4569828510284424,-2.077,0.447,-0.325,2.149,daniel
1.4644029140472412,-2.05,0.368,-0.258,2.099,daniel
1.4741308689117432,-2.0,0.297,-0.175,2.029,daniel
1.4840190410614014,-1.916,0.256,-0.129,1.937,daniel
1.511563062667847,-1.701,0.175,0.031,1.71,daniel
1.5118560791015625,-1.701,0.175,0.031,1.71,daniel
1.5143611431121826,-1.636,0.121,0.11,1.644,daniel
1.5235049724578855,-1.568,0.047,0.096,1.572,daniel
1.533898115158081,-1.49,0.011,0.133,1.496,daniel
1.5438401699066162,-1.364,0.032,0.122,1.37,daniel
1.5542261600494385,-1.241,0.033,0.104,1.246,daniel
1.5641469955444336,-1.116,0.034,0.142,1.126,daniel
1.5742130279541016,-1.076,0.038,0.145,1.086,daniel
1.5849390029907229,-1.083,0.001,0.092,1.087,daniel
1.6137611865997314,-0.96,0.033,0.287,1.003,daniel
1.6144359111785889,-0.96,0.033,0.287,1.003,daniel
1.6165711879730225,-0.96,0.033,0.287,1.003,daniel
1.6240098476409912,-0.833,0.12,0.295,0.892,daniel
1.634186029434204,-0.539,0.321,0.279,0.687,daniel
1.644700050354004,-0.148,0.642,0.238,0.701,daniel
1.6546449661254885,0.034,0.875,0.005,0.876,daniel
1.6645569801330566,-0.189,0.843,-0.267,0.904,daniel
1.674597978591919,-0.347,0.815,-0.302,0.936,daniel
1.685142993927002,-0.414,0.771,-0.257,0.912,daniel
1.716724157333374,-0.917,0.397,-0.149,1.01,daniel
1.717081069946289,-0.917,0.397,-0.149,1.01,daniel
1.71740984916687,-0.917,0.397,-0.149,1.01,daniel
1.724663019180298,-0.993,0.347,-0.206,1.072,daniel
1.734494924545288,-1.086,0.316,-0.207,1.15,daniel
1.7451798915863037,-1.205,0.22,-0.101,1.229,daniel
1.755012035369873,-1.303,0.167,-0.199,1.329,daniel
1.7649130821228027,-1.314,0.127,-0.328,1.36,daniel
1.7758240699768066,-1.241,0.133,-0.362,1.3,daniel
1.7853569984436035,-1.072,0.209,-0.328,1.14,daniel
1.8156330585479736,-0.907,0.358,-0.102,0.98,daniel
1.8160321712493896,-0.907,0.358,-0.102,0.98,daniel
1.8163700103759768,-0.907,0.358,-0.102,0.98,daniel
1.824696063995361,-0.932,0.445,-0.105,1.038,daniel
1.8348939418792725,-1.027,0.485,-0.072,1.138,daniel
1.8452730178833008,-1.16,0.462,0.025,1.249,daniel
1.8554551601409912,-1.257,0.408,0.128,1.328,daniel
1.8649890422821045,-1.339,0.361,0.154,1.395,daniel
1.8756768703460691,-1.353,0.322,0.114,1.395,daniel
1.8855080604553225,-1.307,0.336,0.049,1.35,daniel
1.917829990386963,-1.069,0.565,-0.207,1.227,daniel
1.9182159900665283,-1.069,0.565,-0.207,1.227,daniel
1.9185378551483157,-1.069,0.565,-0.207,1.227,daniel
1.9249441623687744,-0.924,0.704,-0.331,1.208,daniel
1.9353439807891848,-0.789,0.804,-0.377,1.188,daniel
1.9467580318450928,-0.706,0.903,-0.309,1.187,daniel
1.9559340476989744,-0.72,0.93,-0.121,1.182,daniel
1.9656569957733157,-0.916,0.86,0.215,1.275,daniel
1.976689100265503,-1.069,0.791,0.547,1.438,daniel
1.9859020709991453,-1.157,0.732,0.591,1.491,daniel
2.0144588947296143,-1.483,0.444,0.224,1.564,daniel
2.0154149532318115,-1.483,0.444,0.224,1.564,daniel
2.017569065093994,-1.483,0.444,0.224,1.564,daniel
2.025423049926758,-1.578,0.313,0.155,1.616,daniel
2.0354840755462646,-1.726,0.221,0.103,1.743,daniel
2.046306848526001,-1.689,0.109,-0.014,1.693,daniel
2.0556628704071045,-1.528,0.0,-0.112,1.532,daniel
2.0660479068756104,-1.248,-0.025,-0.035,1.249,daniel
2.0759310722351074,-0.956,0.055,0.152,0.97,daniel
2.085833072662353,-0.681,0.075,0.306,0.75,daniel
2.1011769771575928,-0.535,0.062,0.391,0.666,daniel
2.1200549602508545,-0.293,0.115,0.355,0.474,daniel
2.1204190254211426,-0.293,0.115,0.355,0.474,daniel
2.125308990478516,-0.214,0.098,0.281,0.367,daniel
2.1356120109558105,-0.037,0.092,0.243,0.262,daniel
2.1461799144744877,0.034,0.066,0.209,0.222,daniel
2.1563198566436768,0.015,0.032,0.157,0.161,daniel
2.1664278507232666,-0.099,0.014,0.031,0.105,daniel
2.1774661540985107,-0.138,-0.09,0.033,0.168,daniel
2.186429023742676,-0.144,-0.14,0.097,0.223,daniel
2.2163310050964355,-0.277,-0.322,0.109,0.439,daniel
2.216701030731201,-0.277,-0.322,0.109,0.439,daniel
2.217046022415161,-0.277,-0.322,0.109,0.439,daniel
2.225971937179565,-0.492,-0.39,0.182,0.654,daniel
2.2360551357269287,-0.74,-0.411,0.305,0.9,daniel
2.2464821338653564,-1.03,-0.359,0.444,1.178,daniel
2.2565338611602783,-1.215,-0.343,0.423,1.331,daniel
2.2665011882781982,-1.174,-0.29,0.282,1.242,daniel
2.276456117630005,-1.066,-0.237,0.19,1.108,daniel
2.287095069885254,-0.911,-0.2,0.27,0.971,daniel
2.3018059730529785,-0.794,-0.1,0.5,0.944,daniel
2.32181715965271,-0.719,-0.016,0.808,1.082,daniel
2.3221938610076904,-0.719,-0.016,0.808,1.082,daniel
2.3261539936065674,-0.817,0.009,0.841,1.173,daniel
2.3363921642303467,-1.019,0.064,0.788,1.29,daniel
2.346658945083618,-1.247,0.124,0.483,1.343,daniel
2.356471061706543,-1.369,0.205,0.269,1.41,daniel
2.367004156112671,-1.532,0.301,0.353,1.601,daniel
2.37697696685791,-1.699,0.371,0.329,1.77,daniel
2.3869800567626958,-1.813,0.372,0.336,1.881,daniel
2.417456865310669,-1.849,0.424,0.574,1.982,daniel
2.4179298877716064,-1.849,0.424,0.574,1.982,daniel
2.4183590412139893,-1.849,0.424,0.574,1.982,daniel
2.426729917526245,-1.764,0.222,0.186,1.788,daniel
2.4368040561676025,-1.73,0.271,-0.05,1.752,daniel
2.447291135787964,-1.754,0.633,0.012,1.865,daniel
2.457638025283813,-1.598,0.792,0.06,1.785,daniel
2.467978000640869,-1.322,0.907,0.082,1.605,daniel
2.4779651165008545,-0.993,0.916,0.106,1.355,daniel
2.486741065979004,-0.738,0.802,0.152,1.1,daniel
2.499634027481079,-0.493,0.641,0.217,0.837,daniel
2.512680053710937,-0.171,0.551,0.28,0.641,daniel
2.516633987426758,0.025,0.637,0.247,0.684,daniel
2.530557870864868,0.337,0.681,0.236,0.796,daniel
2.537182092666626,0.584,0.631,0.268,0.901,daniel
2.546933889389038,0.459,0.677,0.141,0.83,daniel
2.5573620796203613,0.236,0.64,0.031,0.683,daniel
2.5672800540924072,0.015,0.584,0.041,0.586,daniel
2.5784919261932373,-0.121,0.573,-0.015,0.586,daniel
2.5873138904571533,-0.24,0.602,-0.331,0.728,daniel
2.6102590560913086,-0.525,0.59,-0.31,0.848,daniel
2.610585927963257,-0.525,0.59,-0.31,0.848,daniel
2.617323160171509,-0.635,0.47,-0.476,0.922,daniel
2.627340078353882,-0.792,0.413,-0.623,1.089,daniel
2.6370630264282227,-0.97,0.474,-0.615,1.242,daniel
2.647559881210327,-1.163,0.516,-0.537,1.381,daniel
2.657157182693481,-1.309,0.483,-0.427,1.459,daniel
2.667083978652954,-1.334,0.418,-0.292,1.428,daniel
2.677602052688598,-1.315,0.365,-0.151,1.373,daniel
2.6880581378936768,-1.234,0.283,-0.082,1.269,daniel
2.711050033569336,-1.014,0.184,-0.033,1.031,daniel
2.7114059925079346,-1.014,0.184,-0.033,1.031,daniel
2.7174739837646484,-0.91,0.25,-0.061,0.946,daniel
2.727666139602661,-0.774,0.456,-0.076,0.902,daniel
2.737590074539185,-0.582,0.677,-0.099,0.898,daniel
2.7477638721466064,-0.462,0.867,-0.2,1.003,daniel
2.7573630809783936,-0.47,0.93,-0.262,1.074,daniel
2.7673161029815674,-0.496,0.921,-0.297,1.087,daniel
2.777230978012085,-0.481,0.88,-0.303,1.048,daniel
2.7880630493164062,-0.459,0.735,-0.25,0.902,daniel
2.824038028717041,-0.5,0.569,-0.123,0.767,daniel
2.8247270584106445,-0.5,0.569,-0.123,0.767,daniel
2.825329065322876,-0.5,0.569,-0.123,0.767,daniel
2.8286969661712646,-0.549,0.609,-0.044,0.821,daniel
2.8378469944000244,-0.64,0.635,-0.008,0.902,daniel
2.8487741947174072,-0.741,0.627,0.001,0.971,daniel
2.858995199203491,-0.811,0.594,-0.013,1.005,daniel
2.8683760166168213,-0.841,0.576,-0.035,1.02,daniel
2.878371000289917,-0.843,0.568,-0.084,1.02,daniel
2.888833999633789,-0.859,0.526,-0.159,1.02,daniel
2.9212920665740967,-0.835,0.613,-0.418,1.117,daniel
2.921656847000122,-0.835,0.613,-0.418,1.117,daniel
2.921990156173706,-0.835,0.613,-0.418,1.117,daniel
2.928812026977539,-0.8,0.61,-0.444,1.1,daniel
2.938279867172241,-0.797,0.614,-0.419,1.09,daniel
2.94884991645813,-0.83,0.625,-0.385,1.108,daniel
2.959156036376953,-0.824,0.62,-0.332,1.083,daniel
2.9689290523529053,-0.773,0.608,-0.278,1.022,daniel
2.9795889854431152,-0.76,0.613,-0.185,0.994,daniel
2.9892590045928955,-0.742,0.663,-0.076,0.998,daniel
3.020703077316284,-0.616,0.798,-0.046,1.009,daniel
3.0210721492767334,-0.616,0.798,-0.046,1.009,daniel
3.0213968753814697,-0.616,0.798,-0.046,1.009,daniel
3.029085874557495,-0.667,0.813,0.039,1.052,daniel
3.0386340618133545,-0.698,0.907,0.108,1.15,daniel
3.0492331981658936,-0.602,0.906,0.031,1.088,daniel
3.059453010559082,-0.5,0.874,-0.052,1.008,daniel
3.069169044494629,-0.407,0.823,-0.061,0.92,daniel
3.079612970352173,-0.309,0.802,-0.023,0.86,daniel
3.089627981185913,-0.149,0.77,0.019,0.785,daniel
3.1041409969329834,0.019,1.004,0.073,1.007,daniel
3.123167037963867,0.095,1.32,0.188,1.337,daniel
3.123541116714477,0.095,1.32,0.188,1.337,daniel
3.129293203353882,0.012,1.816,-0.122,1.82,daniel
3.138812065124512,0.127,2.383,-0.389,2.418,daniel
3.1495110988616943,0.416,3.012,-0.236,3.05,daniel
3.159869909286499,0.859,3.362,0.201,3.476,daniel
3.1697418689727783,1.252,3.011,0.627,3.321,daniel
3.17945408821106,1.193,2.097,0.73,2.521,daniel
3.1892521381378174,0.812,1.452,0.513,1.741,daniel
3.2132670879364014,0.251,0.868,0.044,0.905,daniel
3.213685989379883,0.251,0.868,0.044,0.905,daniel
3.2190120220184326,0.071,0.721,-0.187,0.748,daniel
3.229994058609009,-0.108,0.658,-0.231,0.706,daniel
3.238952875137329,-0.207,0.643,-0.106,0.684,daniel
3.249458074569702,-0.189,0.64,0.018,0.668,daniel
3.25921893119812,-0.141,0.61,0.016,0.626,daniel
3.269243001937866,-0.133,0.573,-0.031,0.589,daniel
3.2794430255889893,-0.145,0.549,-0.071,0.572,daniel
3.2893199920654297,-0.163,0.534,-0.083,0.564,daniel
3.314674139022827,-0.186,0.534,-0.08,0.571,daniel
3.31496000289917,-0.186,0.534,-0.08,0.571,daniel
3.31938099861145,-0.192,0.509,-0.061,0.547,daniel
3.329684972763061,-0.206,0.485,-0.063,0.531,daniel
3.3398280143737797,-0.194,0.463,-0.045,0.504,daniel
3.349548101425171,-0.139,0.438,-0.003,0.46,daniel
3.3594391345977783,-0.084,0.401,0.041,0.412,daniel
3.3694889545440674,-0.025,0.359,0.085,0.37,daniel
3.3802759647369385,0.038,0.316,0.139,0.347,daniel
3.3909108638763428,0.078,0.285,0.214,0.365,daniel
3.419062852859497,-0.048,0.326,0.343,0.476,daniel
3.420207977294922,-0.048,0.326,0.343,0.476,daniel
3.422581911087036,-0.048,0.326,0.343,0.476,daniel
3.4307310581207275,-0.1,0.375,0.374,0.539,daniel
3.440169095993042,-0.137,0.436,0.427,0.625,daniel
3.450615167617798,-0.198,0.519,0.494,0.743,daniel
3.4608280658721924,-0.301,0.624,0.582,0.905,daniel
3.4698431491851807,-0.407,0.771,0.675,1.103,daniel
3.480310201644897,-0.503,0.962,0.794,1.345,daniel
3.4900591373443604,-0.634,1.206,0.96,1.667,daniel
3.523730993270874,-1.053,1.979,0.988,2.45,daniel
3.5243241786956787,-1.053,1.979,0.988,2.45,daniel
3.5248770713806152,-1.053,1.979,0.988,2.45,daniel
3.531113862991333,-1.034,1.978,0.629,2.319,daniel
3.5408389568328857,-0.928,1.756,0.418,2.03,daniel
3.5510470867156982,-0.864,1.301,0.42,1.617,daniel
3.561316967010498,-0.794,0.801,0.475,1.224,daniel
3.5702359676361084,-0.64,0.397,0.528,0.92,daniel
3.580949068069458,-0.408,0.114,0.587,0.724,daniel
3.5908610820770264,-0.193,0.056,0.633,0.664,daniel
3.620360136032105,-0.101,1.249,0.257,1.279,daniel
3.621417999267578,-0.101,1.249,0.257,1.279,daniel
3.623687982559204,-0.101,1.249,0.257,1.279,daniel
3.631643056869507,-0.262,1.836,-0.096,1.857,daniel
3.6409289836883545,-0.284,2.404,-0.513,2.474,daniel
3.650982141494751,-0.15,2.701,-0.71,2.797,daniel
3.661566972732544,0.091,2.277,-0.418,2.317,daniel
3.671164989471436,0.211,1.361,-0.387,1.431,daniel
3.6813230514526367,0.214,0.765,-0.479,0.928,daniel
3.6914780139923096,0.188,0.385,-0.434,0.61,daniel
3.7242190837860103,0.116,0.097,-0.198,0.249,daniel
3.724776983261109,0.116,0.097,-0.198,0.249,daniel
3.725282907485962,0.116,0.097,-0.198,0.249,daniel
3.7314260005950928,0.025,0.135,-0.181,0.227,daniel
3.741260051727295,-0.081,0.254,-0.198,0.332,daniel
3.751742124557495,-0.202,0.526,-0.255,0.618,daniel
3.7619221210479736,-0.299,0.931,-0.27,1.014,daniel
3.771631956100464,-0.374,1.268,-0.246,1.345,daniel
3.7816641330718994,-0.438,1.499,-0.182,1.572,daniel
3.791653871536255,-0.491,1.562,-0.108,1.641,daniel
3.823919057846069,-0.463,0.958,-0.074,1.067,daniel
3.8246119022369385,-0.463,0.958,-0.074,1.067,daniel
3.8251211643218994,-0.463,0.958,-0.074,1.067,daniel
3.8315742015838623,-0.475,0.782,-0.056,0.917,daniel
3.8415369987487793,-0.472,0.673,-0.036,0.823,daniel
3.851952075958252,-0.463,0.64,-0.033,0.791,daniel
3.86260199546814,-0.437,0.687,-0.089,0.819,daniel
3.8717780113220215,-0.395,0.78,-0.152,0.887,daniel
3.882004976272583,-0.378,0.843,-0.183,0.942,daniel
3.892309904098511,-0.402,0.886,-0.192,0.992,daniel
3.90619707107544,-0.43,0.926,-0.177,1.036,daniel
3.9289090633392334,-0.43,0.943,-0.146,1.047,daniel
3.9294121265411377,-0.43,0.943,-0.146,1.047,daniel
3.931524991989136,-0.424,0.934,-0.113,1.032,daniel
3.949778079986572,-0.409,0.923,-0.075,1.012,daniel
3.9524600505828857,-0.378,0.908,-0.051,0.985,daniel
3.966262102127075,-0.345,0.885,-0.059,0.952,daniel
3.9718270301818848,-0.335,0.875,-0.065,0.939,daniel
3.982234001159668,-0.348,0.874,-0.057,0.942,daniel
3.994581937789917,-0.386,0.885,-0.041,0.966,daniel
4.0072009563446045,-0.431,0.908,-0.023,1.005,daniel
4.024263143539429,-0.459,0.915,-0.007,1.024,daniel
4.024442911148071,-0.459,0.915,-0.007,1.024,daniel
4.031744003295898,-0.447,0.896,0.003,1.001,daniel
4.0420081615448,-0.439,0.885,0.003,0.988,daniel
4.052377939224243,-0.437,0.875,-0.009,0.978,daniel
4.06240701675415,-0.441,0.867,-0.038,0.973,daniel
4.072125196456909,-0.451,0.864,-0.073,0.977,daniel
4.082306146621704,-0.482,0.872,-0.1,1.001,daniel
4.092758893966675,-0.514,0.882,-0.109,1.027,daniel
4.1231911182403564,-0.604,0.96,-0.024,1.134,daniel
4.123543977737427,-0.604,0.96,-0.024,1.134,daniel
4.123903036117554,-0.604,0.96,-0.024,1.134,daniel
4.132262945175171,-0.591,0.966,0.023,1.133,daniel
4.142266035079956,-0.588,0.964,-0.002,1.129,daniel
4.152575969696045,-0.619,0.968,-0.06,1.151,daniel
4.162816047668457,-0.668,0.975,-0.066,1.184,daniel
4.1726720333099365,-0.714,0.977,-0.02,1.21,daniel
4.183160066604614,-0.761,0.974,0.021,1.236,daniel
4.1931140422821045,-0.818,0.977,0.048,1.275,daniel
4.225535154342651,-0.955,0.889,-0.095,1.308,daniel
4.225957155227661,-0.955,0.889,-0.095,1.308,daniel
4.226345062255859,-0.955,0.889,-0.095,1.308,daniel
4.232581853866577,-0.954,0.808,-0.23,1.271,daniel
4.243031024932861,-0.92,0.699,-0.246,1.181,daniel
4.252863168716431,-0.836,0.558,-0.124,1.013,daniel
4.2632269859313965,-0.695,0.482,0.001,0.846,daniel
4.27327299118042,-0.573,0.767,0.097,0.962,daniel
4.283701181411743,-0.495,1.201,0.255,1.324,daniel
4.293287038803101,-0.376,1.441,0.254,1.511,daniel
4.325065851211548,-0.262,2.195,0.226,2.222,daniel
4.325527906417847,-0.262,2.195,0.226,2.222,daniel
4.325863122940064,-0.262,2.195,0.226,2.222,daniel
4.334092855453491,-0.141,2.227,0.201,2.24,daniel
4.34299111366272,0.055,1.918,0.188,1.928,daniel
4.353433847427368,0.021,1.473,0.08,1.475,daniel
4.363476991653442,-0.171,1.089,0.003,1.102,daniel
4.373478174209595,-0.348,0.835,0.088,0.909,daniel
4.3838279247283936,-0.537,0.674,0.161,0.877,daniel
4.393860101699829,-0.708,0.623,0.122,0.951,daniel
4.426295042037964,-0.728,0.633,0.049,0.966,daniel
4.4266579151153564,-0.728,0.633,0.049,0.966,daniel
4.4269890785217285,-0.728,0.633,0.049,0.966,daniel
4.433465003967285,-0.729,0.656,0.005,0.981,daniel
4.443547010421753,-0.707,0.705,-0.02,0.999,daniel
4.453542947769165,-0.608,0.76,-0.043,0.974,daniel
4.464418172836304,-0.468,0.812,-0.091,0.942,daniel
4.474025011062622,-0.319,0.811,-0.098,0.877,daniel
4.48396897315979,-0.194,0.784,-0.083,0.812,daniel
4.49415397644043,-0.094,0.741,-0.066,0.75,daniel
4.52637791633606,0.041,0.564,0.063,0.569,daniel
4.526741027832031,0.041,0.564,0.063,0.569,daniel
4.527066946029663,0.041,0.564,0.063,0.569,daniel
4.533703088760376,0.034,0.497,0.085,0.505,daniel
4.544119119644165,0.028,0.427,0.115,0.443,daniel
4.554100036621094,0.007,0.363,0.15,0.393,daniel
4.564706087112427,-0.026,0.319,0.161,0.358,daniel
4.574254989624023,-0.047,0.294,0.163,0.339,daniel
4.584601163864136,-0.075,0.286,0.162,0.337,daniel
4.594958066940308,-0.108,0.296,0.173,0.359,daniel
4.6286351680755615,-0.23,0.342,0.267,0.491,daniel
4.628988027572632,-0.23,0.342,0.267,0.491,daniel
4.629333972930908,-0.23,0.342,0.267,0.491,daniel
4.633886098861694,-0.264,0.361,0.29,0.533,daniel
4.644068002700806,-0.326,0.407,0.311,0.607,daniel
4.654249906539917,-0.44,0.474,0.356,0.738,daniel
4.664661169052124,-0.632,0.549,0.403,0.929,daniel
4.674911975860596,-0.88,0.636,0.46,1.179,daniel
4.684581995010376,-1.154,0.781,0.566,1.504,daniel
4.695030927658081,-1.485,1.04,0.671,1.933,daniel
4.708026170730591,-1.853,1.334,0.714,2.392,daniel
4.72885012626648,-2.015,1.549,0.527,2.596,daniel
4.729142904281616,-2.015,1.549,0.527,2.596,daniel
4.73427414894104,-1.555,1.397,0.625,2.182,daniel
4.748748064041138,-1.193,1.185,0.699,1.821,daniel
4.75449013710022,-0.94,0.817,0.518,1.349,daniel
4.765135049819946,-0.696,0.467,0.314,0.895,daniel
4.774940967559815,-0.483,0.249,0.254,0.6,daniel
4.784945011138916,-0.299,0.164,0.298,0.453,daniel
4.795550107955933,-0.207,0.348,0.376,0.553,daniel
4.827116012573242,-0.515,1.789,0.082,1.863,daniel
4.827504873275757,-0.515,1.789,0.082,1.863,daniel
4.827842950820923,-0.515,1.789,0.082,1.863,daniel
4.834467172622681,-0.545,2.213,-0.107,2.282,daniel
4.846052885055542,-0.365,2.525,-0.052,2.552,daniel
4.855109930038452,0.013,2.187,-0.001,2.187,daniel
4.865468978881836,0.255,1.43,-0.174,1.463,daniel
4.8753931522369385,0.265,0.896,-0.384,1.01,daniel
4.885418176651001,0.217,0.594,-0.423,0.761,daniel
4.895550966262817,0.179,0.349,-0.417,0.572,daniel
4.927680969238281,0.077,0.143,-0.259,0.306,daniel
4.927973031997681,0.077,0.143,-0.259,0.306,daniel
4.928237199783325,0.077,0.143,-0.259,0.306,daniel
4.934867143630981,-0.074,0.333,-0.263,0.431,daniel
4.945336103439331,-0.284,0.649,-0.336,0.784,daniel
4.9550769329071045,-0.428,0.963,-0.357,1.113,daniel
4.965928077697754,-0.552,1.221,-0.336,1.381,daniel
4.976006031036377,-0.634,1.361,-0.288,1.529,daniel
4.985641002655029,-0.654,1.385,-0.229,1.549,daniel
4.995874166488648,-0.649,1.29,-0.162,1.453,daniel
5.029388189315796,-0.641,0.688,0.27,0.978,daniel
5.029750108718872,-0.641,0.688,0.27,0.978,daniel
5.030086040496826,-0.641,0.688,0.27,0.978,daniel
5.035356044769287,-0.575,0.608,0.177,0.855,daniel
5.045594930648804,-0.491,0.589,0.082,0.771,daniel
5.055700063705444,-0.435,0.636,-0.005,0.771,daniel
5.066612958908081,-0.423,0.727,-0.08,0.845,daniel
5.075975179672241,-0.448,0.804,-0.125,0.929,daniel
5.085893869400024,-0.485,0.839,-0.158,0.982,daniel
5.096298933029175,-0.507,0.844,-0.151,0.996,daniel
5.129294157028198,-0.518,0.818,-0.073,0.971,daniel
5.129666090011597,-0.518,0.818,-0.073,0.971,daniel
5.12999415397644,-0.518,0.818,-0.073,0.971,daniel
5.135613203048706,-0.542,0.815,-0.091,0.983,daniel
5.146053075790405,-0.548,0.817,-0.092,0.988,daniel
5.15597414970398,-0.55,0.808,-0.081,0.981,daniel
5.166651964187622,-0.542,0.79,-0.078,0.961,daniel
5.176223993301392,-0.533,0.785,-0.07,0.951,daniel
5.186124086380005,-0.52,0.795,-0.042,0.951,daniel
5.196642160415649,-0.507,0.822,-0.005,0.966,daniel
5.209736108779907,-0.495,0.84,0.008,0.975,daniel
5.232050180435181,-0.473,0.869,-0.004,0.989,daniel
5.232424020767212,-0.473,0.869,-0.004,0.989,daniel
5.23580813407898,-0.462,0.877,0.002,0.991,daniel
5.2485949993133545,-0.447,0.877,0.017,0.984,daniel
5.256505966186523,-0.448,0.874,0.019,0.982,daniel
5.2668421268463135,-0.47,0.872,-0.013,0.991,daniel
